ISIN;CH0049613687;;;CH0049613901;CH0100517157;CH0100484986
SYMBOL;SARON;;;SCRON;SAION;SCION
NAME;Swiss Average Rate ON;;;Swiss Current Rate ON;SARON Index;Swiss Current Index ON
Date;Close;Fixing 12:00;Fixing 16:00;Close;Close;Close;Rate Volume;Trade Volume
03.01.2014; -0.017995; -0.019657; -0.017995; -0.010000; 11353.926710; 11312.711155; 1499350000; 0
31.12.2013; 0.089315; 0.089315; 0.089315; 0.040000; 11353.842204; 11312.673446; 146000000; 0
30.12.2013; -0.034104; -0.029873; -0.034104; 0.020000; 11353.852960; 11312.667161; 1038000000; 0
27.12.2013; -0.032551; -0.032964; -0.032551; 0.020000; 11353.883758; 11312.648307; 1282000000; 0
24.12.2013; -0.006162; -0.006641; -0.006162; 0.000000; 11353.889588; 11312.648307; 1387500000; 0
23.12.2013; -0.006682; 0.001331; -0.006682; -0.020000; 11353.891695; 11312.654592; 1336333334; 0
20.12.2013; -0.016727; -0.019299; -0.016727; 0.000000; 11353.907521; 11312.654592; 1831300000; 0
19.12.2013; -0.013390; -0.015271; -0.013390; -0.020000; 11353.911744; 11312.660877; 1171833333; 0
18.12.2013; -0.016149; -0.015943; -0.016149; -0.020000; 11353.916837; 11312.667162; 1620833334; 0
17.12.2013; -0.017066; -0.017285; -0.017066; -0.010000; 11353.922219; 11312.670304; 1380000000; 0
16.12.2013; -0.023028; -0.025041; -0.023028; 0.020000; 11353.929482; 11312.664019; 1635000000; 0
13.12.2013; -0.021793; -0.026213; -0.021793; -0.020000; 11353.950102; 11312.682873; 892500000; 0
12.12.2013; -0.019155; -0.023165; -0.019155; -0.010000; 11353.956143; 11312.686015; 1261966667; 0
11.12.2013; -0.011107; -0.008737; -0.011107; -0.010000; 11353.959646; 11312.689157; 1139600000; 0
10.12.2013; -0.011107; -0.008737; -0.011107; -0.010000; 11353.963149; 11312.692299; 1139600000; 0
09.12.2013; -0.022210; -0.022820; -0.022210; -0.020000; 11353.970154; 11312.698584; 1730999999; 0
06.12.2013; -0.024001; -0.027715; -0.024001; -0.010000; 11353.992863; 11312.708011; 1558666667; 0
05.12.2013; -0.018392; -0.019461; -0.018392; -0.010000; 11353.998664; 11312.711153; 1622000000; 0
04.12.2013; -0.030983; -0.022399; -0.030983; -0.060000; 11354.008436; 11312.730008; 1707166667; 0
03.12.2013; -0.021653; -0.023866; -0.021653; -0.010000; 11354.015265; 11312.733150; 1497166667; 0
02.12.2013; -0.021278; -0.017556; -0.021278; -0.010000; 11354.021976; 11312.736292; 2186299999; 0
29.11.2013; -0.033343; -0.033343; -0.033343; -0.015000; 11354.053524; 11312.750433; 1044000000; 0
28.11.2013; 0.000300; -0.012029; 0.000300; 0.030000; 11354.053429; 11312.741006; 1752666667; 0
27.11.2013; -0.013708; -0.023702; -0.013708; -0.050000; 11354.057752; 11312.756718; 1946433333; 0
26.11.2013; -0.018507; -0.027684; -0.018507; 0.000000; 11354.063589; 11312.756718; 1862833333; 0
25.11.2013; -0.012980; -0.014442; -0.012980; -0.010000; 11354.067683; 11312.759860; 2145099999; 0
22.11.2013; -0.026070; -0.032764; -0.026070; -0.010000; 11354.092350; 11312.769287; 1623066667; 0
21.11.2013; -0.015934; -0.016891; -0.015934; -0.010000; 11354.097375; 11312.772429; 1527166666; 0
20.11.2013; -0.012127; -0.013081; -0.012127; -0.010000; 11354.101200; 11312.775571; 1139666666; 0
19.11.2013; -0.019448; -0.020861; -0.019448; -0.010000; 11354.107334; 11312.778713; 1706333333; 0
18.11.2013; -0.016236; -0.015396; -0.016236; -0.050000; 11354.112455; 11312.794425; 1643000000; 0
15.11.2013; -0.022294; -0.023133; -0.022294; -0.050000; 11354.133549; 11312.841562; 1812333333; 0
14.11.2013; -0.015596; -0.017111; -0.015596; -0.010000; 11354.138468; 11312.844704; 1714833333; 0
13.11.2013; -0.015383; -0.016317; -0.015383; -0.010000; 11354.143320; 11312.847846; 1634000000; 0
12.11.2013; -0.016953; -0.017974; -0.016953; -0.010000; 11354.148667; 11312.850988; 1444833333; 0
11.11.2013; -0.022634; -0.025228; -0.022634; -0.010000; 11354.155806; 11312.854130; 1150000000; 0
08.11.2013; -0.026310; -0.029371; -0.026310; -0.025000; 11354.180700; 11312.877698; 2249000000; 0
07.11.2013; -0.016691; -0.016883; -0.016691; -0.010000; 11354.185964; 11312.880840; 1529000000; 0
06.11.2013; -0.020245; -0.016976; -0.020245; -0.050000; 11354.192349; 11312.896552; 1628000000; 0
05.11.2013; -0.018693; -0.016450; -0.018693; -0.050000; 11354.198245; 11312.912264; 2472000000; 0
04.11.2013; -0.015659; -0.015457; -0.015659; -0.010000; 11354.203184; 11312.915406; 1347833333; 0
01.11.2013; -0.014861; -0.018500; -0.014861; -0.040000; 11354.217245; 11312.953116; 1654166666; 0
31.10.2013; -0.016479; -0.016721; -0.016479; -0.015000; 11354.222442; 11312.957830; 710000000; 0
30.10.2013; -0.017613; -0.020490; -0.017613; -0.015000; 11354.227997; 11312.962544; 2043666666; 0
29.10.2013; -0.022477; -0.026453; -0.022477; 0.000000; 11354.235086; 11312.962544; 1417166666; 0
28.10.2013; -0.011844; -0.011208; -0.011844; -0.010000; 11354.238822; 11312.965686; 2076690476; 0
25.10.2013; -0.015741; -0.017019; -0.014180; -0.025000; 11354.253716; 11312.989255; 1706000000; 0
24.10.2013; -0.006073; -0.009074; -0.006073; 0.000000; 11354.255631; 11312.989255; 1209000000; 0
23.10.2013; -0.013750; -0.013997; -0.013750; -0.010000; 11354.259968; 11312.992397; 1053000000; 0
22.10.2013; -0.023967; -0.025126; -0.023967; -0.025000; 11354.267527; 11313.000253; 1099000000; 0
21.10.2013; -0.013587; -0.011049; -0.013587; -0.015000; 11354.271812; 11313.004967; 1110000000; 0
18.10.2013; -0.013366; -0.015059; -0.013366; -0.010000; 11354.284459; 11313.014395; 802000000; 0
17.10.2013; -0.016272; -0.008476; -0.016272; -0.050000; 11354.289591; 11313.030108; 1427000000; 0
16.10.2013; -0.021263; -0.018296; -0.021263; -0.050000; 11354.296297; 11313.045821; 886333333; 0
15.10.2013; -0.007414; -0.007414; -0.007414; -0.020000; 11354.298635; 11313.052106; 464000000; 0
14.10.2013; -0.010041; -0.005327; -0.010041; -0.010000; 11354.301802; 11313.055249; 1089500000; 0
11.10.2013; -0.013249; -0.009236; -0.013249; -0.010000; 11354.314338; 11313.064677; 939000000; 0
10.10.2013; -0.001288; -0.008147; -0.001288; -0.010000; 11354.314744; 11313.067820; 1351000000; 0
09.10.2013; -0.008519; -0.013797; -0.008519; 0.000000; 11354.317431; 11313.067820; 1472000000; 0
08.10.2013; -0.020075; -0.020127; -0.020075; -0.010000; 11354.323763; 11313.070963; 1340000000; 0
07.10.2013; -0.007279; -0.001423; -0.007279; -0.010000; 11354.326059; 11313.074106; 1744250000; 0
04.10.2013; -0.014962; -0.012541; -0.014962; -0.010000; 11354.340216; 11313.083534; 1467333333; 0
03.10.2013; -0.014532; -0.015556; -0.014532; -0.010000; 11354.344799; 11313.086677; 1577333333; 0
02.10.2013; -0.020685; -0.020050; -0.020685; -0.050000; 11354.351323; 11313.102390; 1519000000; 0
01.10.2013; -0.014326; -0.012974; -0.014326; -0.010000; 11354.355841; 11313.105533; 994000000; 0
30.09.2013; -0.001193; -0.000563; -0.001193; 0.030000; 11354.356217; 11313.096105; 615000000; 0
27.09.2013; -0.009666; -0.000540; -0.009666; -0.010000; 11354.365363; 11313.105533; 1254000000; 0
26.09.2013; -0.011029; -0.005122; -0.011029; -0.010000; 11354.368842; 11313.108676; 1456000000; 0
25.09.2013; -0.015477; -0.014096; -0.015477; -0.010000; 11354.373723; 11313.111819; 1363833333; 0
24.09.2013; -0.013642; -0.010611; -0.013642; 0.000000; 11354.378026; 11313.111819; 1318000000; 0
23.09.2013; -0.008586; 0.001419; -0.008586; 0.005000; 11354.380734; 11313.110248; 1379000000; 0
20.09.2013; -0.004973; -0.003309; -0.004973; -0.010000; 11354.385439; 11313.119676; 852750000; 0
19.09.2013; -0.009778; -0.006155; -0.009778; -0.010000; 11354.388523; 11313.122819; 1043333333; 0
18.09.2013; -0.013715; -0.011138; -0.013715; 0.020000; 11354.392849; 11313.116534; 1260000000; 0
17.09.2013; -0.018394; -0.015569; -0.018394; -0.040000; 11354.398650; 11313.129104; 1370000000; 0
16.09.2013; -0.005478; -0.000340; -0.005478; 0.000000; 11354.400378; 11313.129104; 2393750000; 0
13.09.2013; -0.013529; -0.012428; -0.013529; -0.010000; 11354.413179; 11313.138532; 1955666666; 0
12.09.2013; -0.015148; -0.009412; -0.015148; -0.050000; 11354.417957; 11313.154245; 1440333333; 0
11.09.2013; -0.013299; -0.012731; -0.013299; -0.010000; 11354.422152; 11313.157388; 1152000000; 0
10.09.2013; -0.005067; -0.004556; -0.005067; 0.000000; 11354.423750; 11313.157388; 1247000000; 0
09.09.2013; -0.009698; -0.011181; -0.009698; -0.010000; 11354.426809; 11313.160531; 827000000; 0
06.09.2013; -0.016634; -0.001417; -0.016634; -0.040000; 11354.442548; 11313.198242; 1432000000; 0
05.09.2013; -0.021079; -0.018598; -0.021079; -0.050000; 11354.449196; 11313.213955; 1408000000; 0
04.09.2013; -0.018028; -0.012521; -0.018028; -0.040000; 11354.454882; 11313.226525; 1694000000; 0
03.09.2013; -0.016965; -0.003449; -0.016965; -0.050000; 11354.460233; 11313.242238; 1061000000; 0
02.09.2013; 0.008055; 0.008110; 0.008055; 0.000000; 11354.457692; 11313.242238; 1476000000; 0
30.08.2013; 0.010574; 0.011491; 0.010574; 0.010000; 11354.447687; 11313.232810; 1416000000; 0
29.08.2013; -0.020279; -0.026277; -0.020279; 0.000000; 11354.454083; 11313.232810; 788000000; 0
28.08.2013; -0.018257; -0.016338; -0.018257; -0.010000; 11354.459841; 11313.235953; 1021333333; 0
27.08.2013; -0.024752; -0.022300; -0.024752; -0.050000; 11354.467648; 11313.251666; 888000000; 0
26.08.2013; 0.004922; -0.003605; 0.004922; -0.010000; 11354.466096; 11313.254809; 1365500000; 0
23.08.2013; -0.012467; 0.001225; -0.012467; -0.010000; 11354.477892; 11313.264237; 1115000000; 0
22.08.2013; -0.002588; -0.016490; -0.002588; -0.010000; 11354.478708; 11313.267380; 1008500000; 0
21.08.2013; -0.017139; -0.021369; -0.017139; -0.015000; 11354.484114; 11313.272094; 871333333; 0
20.08.2013; -0.014830; -0.020194; -0.014830; -0.010000; 11354.488791; 11313.275237; 735000000; 0
19.08.2013; -0.031582; -0.031582; -0.031582; -0.015000; 11354.498752; 11313.279951; 390000000; 0
16.08.2013; -0.021446; -0.015809; -0.021446; -0.050000; 11354.519044; 11313.327090; 1245000000; 0
15.08.2013; -0.024513; -0.022500; -0.024513; -0.050000; 11354.526775; 11313.342803; 842000000; 0
14.08.2013; -0.018151; -0.016437; -0.018151; -0.020000; 11354.532500; 11313.349088; 721000000; 0
13.08.2013; -0.014501; -0.013237; -0.014501; -0.010000; 11354.537074; 11313.352231; 778333333; 0
12.08.2013; -0.023263; -0.024558; -0.023263; -0.050000; 11354.544411; 11313.367944; 1073000000; 0
09.08.2013; -0.017238; -0.018925; -0.017238; -0.010000; 11354.560722; 11313.377372; 941333333; 0
08.08.2013; -0.020284; -0.020284; -0.020284; -0.010000; 11354.567120; 11313.380515; 353000000; 0
07.08.2013; -0.023291; -0.024309; -0.023291; -0.010000; 11354.574466; 11313.383658; 316000000; 0
06.08.2013; -0.021410; -0.021410; -0.021410; -0.010000; 11354.581219; 11313.386801; 477666667; 0
05.08.2013; -0.015265; -0.015258; -0.015265; -0.010000; 11354.586034; 11313.389944; 984333333; 0
02.08.2013; 0.000859; 0.006033; 0.000859; -0.010000; 11354.585221; 11313.399372; 1509666666; 0
31.07.2013; -0.005746; -0.003977; -0.005746; -0.015000; 11354.588846; 11313.408800; 623000000; 0
30.07.2013; -0.008870; -0.009774; -0.008870; -0.015000; 11354.591644; 11313.413514; 1103333333; 0
29.07.2013; -0.017158; -0.017742; -0.017158; -0.015000; 11354.597056; 11313.418228; 1309000000; 0
26.07.2013; -0.025615; -0.023549; -0.025615; -0.025000; 11354.621293; 11313.441798; 1042000000; 0
25.07.2013; -0.020996; -0.016238; -0.020996; -0.020000; 11354.627915; 11313.448083; 1044000000; 0
24.07.2013; -0.022022; -0.024396; -0.022022; -0.020000; 11354.634861; 11313.454368; 702000000; 0
23.07.2013; -0.019225; -0.017508; -0.019225; -0.020000; 11354.640925; 11313.460653; 1008000000; 0
22.07.2013; -0.014068; -0.005894; -0.014068; -0.020000; 11354.645362; 11313.466938; 644000000; 0
19.07.2013; 0.004407; 0.009340; 0.004407; -0.005000; 11354.641192; 11313.471652; 591166667; 0
18.07.2013; 0.000411; 0.001165; 0.000411; -0.010000; 11354.641062; 11313.474795; 692416667; 0
17.07.2013; -0.002066; -0.002066; -0.002066; -0.005000; 11354.641714; 11313.476366; 313000000; 0
16.07.2013; 0.001919; 0.004182; 0.001919; -0.005000; 11354.641109; 11313.477937; 418666667; 0
15.07.2013; -0.009146; -0.004212; -0.009146; -0.020000; 11354.643994; 11313.484222; 320000000; 0
12.07.2013; -0.006744; -0.006744; -0.006744; -0.005000; 11354.650375; 11313.488936; 517000000; 0
11.07.2013; -0.006061; -0.005261; -0.006061; -0.005000; 11354.652287; 11313.490507; 512666667; 0
10.07.2013; -0.013523; -0.008270; -0.013523; -0.020000; 11354.656552; 11313.496792; 1291000000; 0
09.07.2013; -0.009522; -0.009522; -0.009522; -0.005000; 11354.659555; 11313.498363; 913000000; 0
08.07.2013; -0.019471; -0.013991; -0.019471; -0.025000; 11354.665696; 11313.506220; 1514000000; 0
05.07.2013; 0.001285; 0.000973; 0.001285; 0.020000; 11354.664480; 11313.487364; 610000000; 0
04.07.2013; -0.011512; -0.010318; -0.011512; -0.005000; 11354.668111; 11313.488935; 811000000; 0
03.07.2013; -0.017264; -0.016310; -0.017264; -0.025000; 11354.673556; 11313.496792; 911000000; 0
02.07.2013; -0.006295; -0.004826; -0.006295; -0.020000; 11354.675541; 11313.503077; 2065000000; 0
01.07.2013; -0.002897; -0.004301; -0.002897; -0.020000; 11354.676455; 11313.509362; 1427000000; 0
28.06.2013; 0.004224; 0.008504; 0.004224; -0.020000; 11354.672458; 11313.528218; 666000000; 0
27.06.2013; 0.001380; -0.003741; 0.001380; 0.005000; 11354.672023; 11313.526647; 847666667; 0
26.06.2013; -0.011378; -0.008787; -0.011378; 0.000000; 11354.675612; 11313.526647; 1177000000; 0
25.06.2013; 0.007305; 0.007305; 0.007305; -0.005000; 11354.673308; 11313.528218; 587500000; 0
24.06.2013; -0.027478; -0.016005; -0.027478; -0.025000; 11354.681975; 11313.536075; 793000000; 0
21.06.2013; -0.016012; -0.018924; -0.016012; -0.020000; 11354.697126; 11313.554931; 843000000; 0
20.06.2013; -0.016568; -0.000547; -0.016568; -0.025000; 11354.702352; 11313.562788; 801000000; 0
19.06.2013; -0.014645; -0.013857; -0.014645; -0.010000; 11354.706971; 11313.565931; 803000000; 0
18.06.2013; -0.015121; -0.013130; -0.015121; -0.005000; 11354.711740; 11313.567502; 690000000; 0
17.06.2013; -0.014659; -0.022511; -0.014659; -0.010000; 11354.716364; 11313.570645; 1783166667; 0
14.06.2013; -0.008530; -0.010910; -0.008530; -0.005000; 11354.724435; 11313.575359; 1071750000; 0
13.06.2013; -0.013521; -0.014173; -0.013521; -0.020000; 11354.728700; 11313.581644; 899333333; 0
12.06.2013; -0.017416; -0.017416; -0.017416; -0.025000; 11354.734193; 11313.589501; 209000000; 0
11.06.2013; -0.023579; -0.028627; -0.023579; -0.025000; 11354.741630; 11313.597358; 352000000; 0
10.06.2013; -0.017930; -0.013398; -0.017930; -0.020000; 11354.747285; 11313.603643; 399333333; 0
07.06.2013; -0.018434; -0.026339; -0.018434; -0.035000; 11354.764728; 11313.636641; 907000000; 0
06.06.2013; 0.011024; -0.011402; 0.011024; 0.020000; 11354.761251; 11313.630356; 987000000; 0
05.06.2013; -0.013712; -0.019068; -0.013712; 0.020000; 11354.765576; 11313.624071; 369000000; 0
04.06.2013; -0.016340; -0.016340; -0.016340; -0.025000; 11354.770730; 11313.631928; 470000000; 0
03.06.2013; -0.003375; -0.038413; -0.003375; 0.000000; 11354.771795; 11313.631928; 1215000000; 0
31.05.2013; -0.024285; -0.024285; -0.024285; -0.050000; 11354.794774; 11313.679068; 402500000; 0
30.05.2013; -0.029597; -0.023333; -0.029597; -0.020000; 11354.804109; 11313.685353; 521000000; 0
29.05.2013; -0.030717; -0.030717; -0.030717; -0.060000; 11354.813797; 11313.704209; 502000000; 0
28.05.2013; -0.014393; -0.011597; -0.014393; 0.005000; 11354.818337; 11313.702638; 0; 0
27.05.2013; -0.034626; -0.026264; -0.034626; -0.060000; 11354.829258; 11313.721494; 670000000; 0
24.05.2013; -0.044112; -0.044112; -0.044112; -0.060000; 11354.870999; 11313.778063; 214000000; 0
23.05.2013; -0.044518; -0.044518; -0.044518; 0.000000; 11354.885041; 11313.778063; 332000000; 0
22.05.2013; -0.043598; -0.041369; -0.043598; -0.055000; 11354.898792; 11313.795348; 556000000; 0
21.05.2013; -0.047761; -0.045258; -0.047761; 0.000000; 11354.913857; 11313.795348; 335000000; 0
17.05.2013; -0.022379; -0.022379; -0.022379; -0.020000; 11354.942092; 11313.820490; 332000000; 0
16.05.2013; -0.037631; -0.025179; -0.037631; -0.055000; 11354.953961; 11313.837775; 422000000; 0
15.05.2013; -0.032085; -0.044633; -0.032085; -0.020000; 11354.964081; 11313.844060; 283000000; 0
14.05.2013; -0.030172; -0.030172; -0.030172; 0.000000; 11354.973598; 11313.844060; 523000000; 0
13.05.2013; -0.026601; -0.024667; -0.026601; -0.060000; 11354.981988; 11313.862916; 503000000; 0
10.05.2013; -0.014330; -0.017170; -0.014330; 0.020000; 11354.995548; 11313.844060; 836000000; 0
08.05.2013; -0.006700; -0.006472; -0.006700; -0.010000; 11354.999775; 11313.850345; 591000000; 0
07.05.2013; -0.007512; -0.005455; -0.007512; -0.010000; 11355.002144; 11313.853488; 221000000; 0
06.05.2013; -0.007512; -0.005455; -0.007512; -0.010000; 11355.004513; 11313.856631; 221000000; 0
03.05.2013; -0.034189; -0.029853; -0.034189; -0.060000; 11355.036864; 11313.913201; 647000000; 0
02.05.2013; -0.025263; -0.019659; -0.025263; -0.060000; 11355.044832; 11313.932058; 475000000; 0
30.04.2013; -0.008163; 0.007064; -0.008163; -0.045000; 11355.049982; 11313.960343; 441000000; 0
29.04.2013; -0.012513; -0.003641; -0.012513; -0.045000; 11355.053929; 11313.974485; 593000000; 0
26.04.2013; -0.040078; -0.035795; -0.040078; 0.040000; 11355.091853; 11313.936772; 512000000; 0
25.04.2013; -0.038508; -0.038508; -0.038508; -0.075000; 11355.103999; 11313.960343; 536000000; 0
24.04.2013; -0.042596; -0.042596; -0.042596; 0.020000; 11355.117435; 11313.954057; 131000000; 0
23.04.2013; -0.009756; -0.010526; -0.009756; -0.015000; 11355.120512; 11313.958771; 328000000; 0
22.04.2013; -0.006173; -0.004114; -0.006173; -0.010000; 11355.122459; 11313.961914; 243000000; 0
19.04.2013; -0.002248; -0.000506; -0.002248; -0.005000; 11355.124586; 11313.966628; 258000000; 0
18.04.2013; -0.011524; -0.012000; -0.011524; -0.010000; 11355.128221; 11313.969771; 420000000; 0
17.04.2013; -0.007395; -0.007395; -0.007395; -0.015000; 11355.130554; 11313.974485; 119000000; 0
16.04.2013; -0.007500; -0.005484; -0.007500; -0.010000; 11355.132920; 11313.977628; 224000000; 0
15.04.2013; -0.009763; -0.009550; -0.009763; -0.010000; 11355.135999; 11313.980771; 211000000; 0
12.04.2013; -0.037319; -0.024230; -0.037319; -0.075000; 11355.171313; 11314.051484; 452666667; 0
11.04.2013; -0.009550; -0.009550; -0.009550; -0.015000; 11355.174325; 11314.056198; 111000000; 0
10.04.2013; -0.017927; -0.008949; -0.017927; -0.075000; 11355.179980; 11314.079769; 735666667; 0
09.04.2013; -0.002791; -0.003996; -0.002791; 0.005000; 11355.180860; 11314.078198; 912333334; 0
08.04.2013; 0.000660; 0.000660; 0.000660; -0.015000; 11355.180652; 11314.082912; 394000000; 0
05.04.2013; -0.000300; 0.015985; -0.000300; -0.055000; 11355.180936; 11314.134768; 755000000; 0
04.04.2013; 0.012642; 0.015797; 0.012642; 0.010000; 11355.176948; 11314.131625; 651000000; 0
03.04.2013; -0.012678; -0.013226; -0.012678; 0.020000; 11355.180947; 11314.125339; 698000000; 0
02.04.2013; -0.018408; -0.015953; -0.018408; -0.030000; 11355.186753; 11314.134767; 861000000; 0
28.03.2013; -0.017292; -0.017292; -0.017292; -0.020000; 11355.214024; 11314.166195; 469000000; 0
27.03.2013; -0.027455; -0.000541; -0.027455; -0.060000; 11355.222684; 11314.185052; 719000000; 0
26.03.2013; -0.021920; -0.021920; -0.021920; -0.065000; 11355.229598; 11314.205480; 323000000; 0
25.03.2013; -0.000690; 0.001226; -0.000690; -0.020000; 11355.229816; 11314.211766; 1108000000; 0
22.03.2013; -0.039587; -0.036347; -0.039587; -0.065000; 11355.267276; 11314.273052; 534000000; 0
21.03.2013; 0.011137; 0.014519; 0.011137; 0.040000; 11355.263763; 11314.260481; 633000000; 0
20.03.2013; -0.014973; -0.007656; -0.014973; -0.075000; 11355.268486; 11314.284052; 891750000; 0
19.03.2013; -0.013500; -0.017641; -0.013500; -0.045000; 11355.272744; 11314.298195; 1717250000; 0
18.03.2013; -0.025606; -0.016998; -0.025606; 0.040000; 11355.280821; 11314.285624; 1388250000; 0
15.03.2013; -0.029627; -0.030192; -0.029627; -0.015000; 11355.308856; 11314.299767; 1075000000; 0
14.03.2013; -0.050951; -0.044362; -0.050951; 0.040000; 11355.324927; 11314.287196; 715000000; 0
13.03.2013; -0.023031; -0.023783; -0.023031; 0.040000; 11355.332192; 11314.274625; 424000000; 0
12.03.2013; -0.033007; -0.016459; -0.033007; -0.025000; 11355.342603; 11314.282482; 439000000; 0
11.03.2013; -0.030109; -0.033600; -0.030109; -0.045000; 11355.352100; 11314.296625; 1210250000; 0
08.03.2013; -0.004871; -0.001044; -0.004871; -0.010000; 11355.356709; 11314.306054; 234000000; 0
07.03.2013; -0.014228; -0.014449; -0.014228; 0.040000; 11355.361197; 11314.293483; 1233500000; 0
06.03.2013; -0.031642; -0.015024; -0.031642; -0.055000; 11355.371178; 11314.310769; 469000000; 0
05.03.2013; -0.024548; -0.024548; -0.024548; -0.020000; 11355.378921; 11314.317055; 431000000; 0
04.03.2013; -0.036447; -0.032917; -0.036447; -0.025000; 11355.390417; 11314.324912; 484000000; 0
01.03.2013; -0.040049; -0.035456; -0.040049; -0.070000; 11355.428315; 11314.390913; 1286000000; 0
28.02.2013; -0.035067; -0.043871; -0.035067; -0.065000; 11355.439376; 11314.411342; 778500000; 0
27.02.2013; -0.021005; -0.019621; -0.021005; -0.015000; 11355.446002; 11314.416056; 697000000; 0
26.02.2013; -0.015253; -0.007966; -0.015253; 0.040000; 11355.450813; 11314.403484; 415000000; 0
25.02.2013; -0.039549; -0.025340; -0.039549; -0.085000; 11355.463288; 11314.430199; 1627666666; 0
22.02.2013; -0.023064; -0.009129; -0.023064; -0.050000; 11355.485113; 11314.477343; 1174000000; 0
21.02.2013; -0.032955; -0.028865; -0.032955; -0.050000; 11355.495508; 11314.493058; 1047500000; 0
20.02.2013; -0.012911; 0.014982; -0.012911; -0.040000; 11355.499581; 11314.505630; 790333333; 0
19.02.2013; -0.049623; -0.049623; -0.049623; 0.040000; 11355.515234; 11314.493058; 424000000; 0
18.02.2013; -0.041091; -0.041174; -0.041091; -0.040000; 11355.528195; 11314.505630; 422000000; 0
15.02.2013; -0.033577; -0.037160; -0.033577; -0.050000; 11355.559969; 11314.552774; 1394000000; 0
14.02.2013; -0.027615; -0.011634; -0.027615; -0.025000; 11355.568680; 11314.560631; 893000000; 0
13.02.2013; -0.041806; -0.032816; -0.041806; -0.040000; 11355.581867; 11314.573203; 432000000; 0
12.02.2013; -0.010756; -0.007434; -0.010756; -0.050000; 11355.585260; 11314.588918; 410000000; 0
11.02.2013; -0.041933; -0.042640; -0.041933; -0.040000; 11355.598487; 11314.601490; 584500000; 0
08.02.2013; -0.028209; -0.032115; -0.028209; 0.040000; 11355.625181; 11314.563775; 626750000; 0
07.02.2013; -0.033638; -0.028189; -0.033638; -0.060000; 11355.635792; 11314.582633; 609750000; 0
06.02.2013; -0.039749; -0.033102; -0.039749; -0.030000; 11355.648330; 11314.592062; 716000000; 0
05.02.2013; -0.011887; -0.011887; -0.011887; -0.015000; 11355.652080; 11314.596776; 106000000; 0
04.02.2013; -0.032978; -0.036547; -0.032978; -0.045000; 11355.662482; 11314.610919; 507000000; 0
01.02.2013; -0.025570; -0.028663; -0.025570; -0.045000; 11355.686679; 11314.653349; 517000000; 0
31.01.2013; -0.028182; -0.015288; -0.028182; -0.055000; 11355.695569; 11314.670635; 308000000; 0
30.01.2013; 0.013830; 0.003367; 0.013830; 0.005000; 11355.691207; 11314.669064; 862333333; 0
29.01.2013; -0.033149; -0.036471; -0.033149; -0.045000; 11355.701663; 11314.683207; 540000000; 0
28.01.2013; -0.041420; -0.008543; -0.041420; -0.060000; 11355.714728; 11314.702065; 704000000; 0
25.01.2013; -0.032946; -0.022174; -0.032946; -0.075000; 11355.745905; 11314.772782; 779000000; 0
24.01.2013; -0.012511; -0.009596; -0.012511; -0.075000; 11355.749851; 11314.796354; 1697500000; 0
23.01.2013; -0.047071; -0.029048; -0.047071; -0.010000; 11355.764699; 11314.799497; 990000000; 0
22.01.2013; -0.040488; -0.060000; -0.040488; -0.040000; 11355.777470; 11314.812069; 410000000; 0
21.01.2013; -0.050845; -0.060000; -0.050845; -0.025000; 11355.793508; 11314.819927; 710000000; 0
18.01.2013; -0.069929; -0.051787; -0.069929; -0.090000; 11355.859683; 11314.904789; 282000000; 0
17.01.2013; -0.071801; -0.062941; -0.071801; -0.090000; 11355.882332; 11314.933076; 483000000; 0
16.01.2013; -0.071475; -0.075000; -0.071475; -0.090000; 11355.904878; 11314.961363; 617000000; 0
15.01.2013; -0.055422; -0.047619; -0.055422; -0.040000; 11355.922360; 11314.973935; 415000000; 0
14.01.2013; -0.006571; -0.006571; -0.006571; -0.005000; 11355.924433; 11314.975507; 583333333; 0
11.01.2013; -0.049180; -0.050000; -0.049180; -0.040000; 11355.970974; 11315.013224; 305000000; 0
10.01.2013; -0.102526; -0.102526; -0.102526; -0.100000; 11356.003315; 11315.044655; 186000000; 0
09.01.2013; -0.078305; -0.078305; -0.078305; -0.100000; 11356.028016; 11315.076086; 307000000; 0
08.01.2013; -0.066762; -0.060159; -0.066762; -0.050000; 11356.049076; 11315.091801; 488000000; 0
07.01.2013; -0.023851; -0.023851; -0.023851; -0.050000; 11356.056600; 11315.107516; 148000000; 0
04.01.2013; 0.026207; 0.040000; 0.026207; 0.040000; 11356.031799; 11315.069799; 29000000; 0
03.01.2013; 0.040000; 0.040000; 0.040000; 0.040000; 11356.019181; 11315.057227; 8000000; 0
31.12.2012; 0.032766; 0.032766; 0.032766; 0.020000; 11355.988173; 11315.038369; 276000000; 0
28.12.2012; -0.063240; -0.055530; -0.063242; 0.010000; 11356.048019; 11315.028940; 863500000; 0
27.12.2012; -0.055037; -0.043037; -0.055037; -0.075000; 11356.065380; 11315.052513; 614500000; 0
24.12.2012; -0.017451; -0.017451; -0.017451; -0.035000; 11356.081895; 11315.085515; 255000000; 0
21.12.2012; 0.000209; 0.000209; 0.000209; -0.035000; 11356.081697; 11315.118517; 960000000; 0
20.12.2012; -0.010030; -0.008301; -0.010030; 0.010000; 11356.084861; 11315.115374; 660000000; 0
19.12.2012; -0.034629; -0.032844; -0.034629; -0.035000; 11356.095785; 11315.126375; 439500000; 0
