startDate,endDate,value
2022-04-29,2022-05-05,-0.7030
2022-04-29,2022-05-06,-0.7033
2022-04-29,2022-05-07,-0.7038
2022-04-29,2022-05-08,-0.7042
2022-04-29,2022-05-09,-0.7045
2022-04-29,2022-05-10,-0.7048
2022-04-29,2022-05-11,-0.7052
2022-04-29,2022-05-12,-0.7056
2022-04-29,2022-05-13,-0.7058
2022-04-29,2022-05-14,-0.7060
2022-04-29,2022-05-15,-0.7062
2022-04-29,2022-05-16,-0.7064
2022-04-29,2022-05-17,-0.7065
2022-04-29,2022-05-18,-0.7066
2022-04-29,2022-05-19,-0.7068
2022-04-29,2022-05-20,-0.7070
2022-04-29,2022-05-21,-0.7071
2022-04-29,2022-05-22,-0.7072
2022-04-29,2022-05-23,-0.7073
2022-04-29,2022-05-24,-0.7073
2022-04-29,2022-05-25,-0.7074
2022-04-29,2022-05-26,-0.7075
2022-04-29,2022-05-27,-0.7075
2022-04-29,2022-05-28,-0.7076
2022-04-29,2022-05-29,-0.7076
2022-04-29,2022-05-30,-0.7077
2022-04-29,2022-05-31,-0.7077
2022-04-29,2022-06-01,-0.7072
2022-04-29,2022-06-02,-0.7073
2022-04-29,2022-06-03,-0.7073
2022-04-29,2022-06-04,-0.7073
2022-04-29,2022-06-05,-0.7073
2022-04-29,2022-06-06,-0.7074
2022-04-29,2022-06-07,-0.7074
2022-04-29,2022-06-08,-0.7074
2022-04-29,2022-06-09,-0.7074
2022-04-29,2022-06-10,-0.7074
2022-04-29,2022-06-11,-0.7074
2022-04-29,2022-06-12,-0.7074
2022-04-29,2022-06-13,-0.7074
2022-04-29,2022-06-14,-0.7074
2022-04-29,2022-06-15,-0.7073
2022-04-29,2022-06-16,-0.7070
2022-04-29,2022-06-17,-0.7028
2022-04-29,2022-06-18,-0.6929
2022-04-29,2022-06-19,-0.6835
2022-04-29,2022-06-20,-0.6744
2022-04-29,2022-06-21,-0.6656
2022-04-29,2022-06-22,-0.6571
2022-04-29,2022-06-23,-0.6487
2022-04-29,2022-06-24,-0.6407
2022-04-29,2022-06-25,-0.6330
2022-04-29,2022-06-26,-0.6255
2022-04-29,2022-06-27,-0.6183
2022-04-29,2022-06-28,-0.6114
2022-04-29,2022-06-29,-0.6045
2022-04-29,2022-06-30,-0.5980
2022-04-29,2022-07-01,-0.5916
2022-04-29,2022-07-02,-0.5856
2022-04-29,2022-07-03,-0.5797
2022-04-29,2022-07-04,-0.5741
2022-04-29,2022-07-05,-0.5686
2022-04-29,2022-07-06,-0.5633
2022-04-29,2022-07-07,-0.5582
2022-04-29,2022-07-08,-0.5532
2022-04-29,2022-07-09,-0.5484
2022-04-29,2022-07-10,-0.5438
2022-04-29,2022-07-11,-0.5392
2022-04-29,2022-07-12,-0.5348
2022-04-29,2022-07-13,-0.5304
2022-04-29,2022-07-14,-0.5262
2022-04-29,2022-07-15,-0.5221
2022-04-29,2022-07-16,-0.5181
2022-04-29,2022-07-17,-0.5142
2022-04-29,2022-07-18,-0.5104
2022-04-29,2022-07-19,-0.5067
2022-04-29,2022-07-20,-0.5031
2022-04-29,2022-07-21,-0.4996
2022-04-29,2022-07-22,-0.4962
2022-04-29,2022-07-23,-0.4927
2022-04-30,2022-05-01,-0.7016
2022-04-30,2022-05-02,-0.7016
2022-04-30,2022-05-03,-0.7017
2022-04-30,2022-05-04,-0.7024
2022-04-30,2022-05-05,-0.7032
2022-04-30,2022-05-06,-0.7036
2022-04-30,2022-05-07,-0.7041
2022-04-30,2022-05-08,-0.7045
2022-04-30,2022-05-09,-0.7048
2022-04-30,2022-05-10,-0.7051
2022-04-30,2022-05-11,-0.7055
2022-04-30,2022-05-12,-0.7059
2022-04-30,2022-05-13,-0.7061
2022-04-30,2022-05-14,-0.7063
2022-04-30,2022-05-15,-0.7065
2022-04-30,2022-05-16,-0.7067
2022-04-30,2022-05-17,-0.7068
2022-04-30,2022-05-18,-0.7069
2022-04-30,2022-05-19,-0.7071
2022-04-30,2022-05-20,-0.7073
2022-04-30,2022-05-21,-0.7074
2022-04-30,2022-05-22,-0.7075
2022-04-30,2022-05-23,-0.7076
2022-04-30,2022-05-24,-0.7076
2022-04-30,2022-05-25,-0.7076
2022-04-30,2022-05-26,-0.7077
2022-04-30,2022-05-27,-0.7077
2022-04-30,2022-05-28,-0.7078
2022-04-30,2022-05-29,-0.7078
2022-04-30,2022-05-30,-0.7079
2022-04-30,2022-05-31,-0.7079
2022-04-30,2022-06-01,-0.7074
2022-04-30,2022-06-02,-0.7074
2022-04-30,2022-06-03,-0.7075
2022-04-30,2022-06-04,-0.7075
2022-04-30,2022-06-05,-0.7075
2022-04-30,2022-06-06,-0.7075
2022-04-30,2022-06-07,-0.7075
2022-04-30,2022-06-08,-0.7076
2022-04-30,2022-06-09,-0.7076
2022-04-30,2022-06-10,-0.7076
2022-04-30,2022-06-11,-0.7075
2022-04-30,2022-06-12,-0.7075
2022-04-30,2022-06-13,-0.7075
2022-04-30,2022-06-14,-0.7075
2022-04-30,2022-06-15,-0.7074
2022-04-30,2022-06-16,-0.7072
2022-04-30,2022-06-17,-0.7028
2022-04-30,2022-06-18,-0.6928
2022-04-30,2022-06-19,-0.6831
2022-04-30,2022-06-20,-0.6738
2022-04-30,2022-06-21,-0.6649
2022-04-30,2022-06-22,-0.6563
2022-04-30,2022-06-23,-0.6477
2022-04-30,2022-06-24,-0.6396
2022-04-30,2022-06-25,-0.6317
2022-04-30,2022-06-26,-0.6242
2022-04-30,2022-06-27,-0.6169
2022-04-30,2022-06-28,-0.6099
2022-04-30,2022-06-29,-0.6029
2022-04-30,2022-06-30,-0.5963
2022-04-30,2022-07-01,-0.5899
2022-04-30,2022-07-02,-0.5838
2022-04-30,2022-07-03,-0.5778
2022-04-30,2022-07-04,-0.5721
2022-04-30,2022-07-05,-0.5666
2022-04-30,2022-07-06,-0.5612
2022-04-30,2022-07-07,-0.5561
2022-04-30,2022-07-08,-0.5511
2022-04-30,2022-07-09,-0.5462
2022-04-30,2022-07-10,-0.5415
2022-04-30,2022-07-11,-0.5370
2022-04-30,2022-07-12,-0.5325
2022-04-30,2022-07-13,-0.5281
2022-04-30,2022-07-14,-0.5239
2022-04-30,2022-07-15,-0.5197
2022-04-30,2022-07-16,-0.5157
2022-04-30,2022-07-17,-0.5118
2022-04-30,2022-07-18,-0.5080
2022-04-30,2022-07-19,-0.5042
2022-04-30,2022-07-20,-0.5006
2022-04-30,2022-07-21,-0.4971
2022-04-30,2022-07-22,-0.4937
2022-04-30,2022-07-23,-0.4902
2022-05-01,2022-05-02,-0.7016
2022-05-01,2022-05-03,-0.7017
2022-05-01,2022-05-04,-0.7026
2022-05-01,2022-05-05,-0.7037
2022-05-01,2022-05-06,-0.7040
2022-05-01,2022-05-07,-0.7045
2022-05-01,2022-05-08,-0.7049
2022-05-01,2022-05-09,-0.7052
2022-05-01,2022-05-10,-0.7055
2022-05-01,2022-05-11,-0.7059
2022-05-01,2022-05-12,-0.7063
2022-05-01,2022-05-13,-0.7065
2022-05-01,2022-05-14,-0.7067
2022-05-01,2022-05-15,-0.7069
2022-05-01,2022-05-16,-0.7070
2022-05-01,2022-05-17,-0.7072
2022-05-01,2022-05-18,-0.7073
2022-05-01,2022-05-19,-0.7074
2022-05-01,2022-05-20,-0.7076
2022-05-01,2022-05-21,-0.7077
2022-05-01,2022-05-22,-0.7078
2022-05-01,2022-05-23,-0.7078
2022-05-01,2022-05-24,-0.7079
2022-05-01,2022-05-25,-0.7079
2022-05-01,2022-05-26,-0.7079
2022-05-01,2022-05-27,-0.7080
2022-05-01,2022-05-28,-0.7080
2022-05-01,2022-05-29,-0.7081
2022-05-01,2022-05-30,-0.7081
2022-05-01,2022-05-31,-0.7081
2022-05-01,2022-06-01,-0.7076
2022-05-01,2022-06-02,-0.7076
2022-05-01,2022-06-03,-0.7076
2022-05-01,2022-06-04,-0.7077
2022-05-01,2022-06-05,-0.7077
2022-05-01,2022-06-06,-0.7077
2022-05-01,2022-06-07,-0.7077
2022-05-01,2022-06-08,-0.7077
2022-05-01,2022-06-09,-0.7077
2022-05-01,2022-06-10,-0.7077
2022-05-01,2022-06-11,-0.7077
2022-05-01,2022-06-12,-0.7077
2022-05-01,2022-06-13,-0.7077
2022-05-01,2022-06-14,-0.7077
2022-05-01,2022-06-15,-0.7076
2022-05-01,2022-06-16,-0.7073
2022-05-01,2022-06-17,-0.7029
2022-05-01,2022-06-18,-0.6926
2022-05-01,2022-06-19,-0.6828
2022-05-01,2022-06-20,-0.6733
2022-05-01,2022-06-21,-0.6642
2022-05-01,2022-06-22,-0.6554
2022-05-01,2022-06-23,-0.6467
2022-05-01,2022-06-24,-0.6384
2022-05-01,2022-06-25,-0.6305
2022-05-01,2022-06-26,-0.6228
2022-05-01,2022-06-27,-0.6154
2022-05-01,2022-06-28,-0.6083
2022-05-01,2022-06-29,-0.6013
2022-05-01,2022-06-30,-0.5946
2022-05-01,2022-07-01,-0.5881
2022-05-01,2022-07-02,-0.5819
2022-05-01,2022-07-03,-0.5759
2022-05-01,2022-07-04,-0.5701
2022-05-01,2022-07-05,-0.5645
2022-05-01,2022-07-06,-0.5591
2022-05-01,2022-07-07,-0.5539
2022-05-01,2022-07-08,-0.5489
2022-05-01,2022-07-09,-0.5440
2022-05-01,2022-07-10,-0.5393
2022-05-01,2022-07-11,-0.5347
2022-05-01,2022-07-12,-0.5301
2022-05-01,2022-07-13,-0.5257
2022-05-01,2022-07-14,-0.5215
2022-05-01,2022-07-15,-0.5173
2022-05-01,2022-07-16,-0.5133
2022-05-01,2022-07-17,-0.5093
2022-05-01,2022-07-18,-0.5055
2022-05-01,2022-07-19,-0.5017
2022-05-01,2022-07-20,-0.4981
2022-05-01,2022-07-21,-0.4946
2022-05-01,2022-07-22,-0.4912
2022-05-01,2022-07-23,-0.4877
2022-05-02,2022-05-03,-0.7018
2022-05-02,2022-05-04,-0.7031
2022-05-02,2022-05-05,-0.7044
2022-05-02,2022-05-06,-0.7046
2022-05-02,2022-05-07,-0.7051
2022-05-02,2022-05-08,-0.7055
2022-05-02,2022-05-09,-0.7057
2022-05-02,2022-05-10,-0.7060
2022-05-02,2022-05-11,-0.7064
2022-05-02,2022-05-12,-0.7068
2022-05-02,2022-05-13,-0.7070
2022-05-02,2022-05-14,-0.7072
2022-05-02,2022-05-15,-0.7073
2022-05-02,2022-05-16,-0.7074
2022-05-02,2022-05-17,-0.7075
2022-05-02,2022-05-18,-0.7076
2022-05-02,2022-05-19,-0.7078
2022-05-02,2022-05-20,-0.7079
2022-05-02,2022-05-21,-0.7080
2022-05-02,2022-05-22,-0.7081
2022-05-02,2022-05-23,-0.7082
2022-05-02,2022-05-24,-0.7082
2022-05-02,2022-05-25,-0.7082
2022-05-02,2022-05-26,-0.7082
2022-05-02,2022-05-27,-0.7083
2022-05-02,2022-05-28,-0.7083
2022-05-02,2022-05-29,-0.7083
2022-05-02,2022-05-30,-0.7083
2022-05-02,2022-05-31,-0.7084
2022-05-02,2022-06-01,-0.7078
2022-05-02,2022-06-02,-0.7078
2022-05-02,2022-06-03,-0.7078
2022-05-02,2022-06-04,-0.7079
2022-05-02,2022-06-05,-0.7079
2022-05-02,2022-06-06,-0.7079
2022-05-02,2022-06-07,-0.7079
2022-05-02,2022-06-08,-0.7079
2022-05-02,2022-06-09,-0.7079
2022-05-02,2022-06-10,-0.7079
2022-05-02,2022-06-11,-0.7079
2022-05-02,2022-06-12,-0.7078
2022-05-02,2022-06-13,-0.7078
2022-05-02,2022-06-14,-0.7078
2022-05-02,2022-06-15,-0.7077
2022-05-02,2022-06-16,-0.7074
2022-05-02,2022-06-17,-0.7029
2022-05-02,2022-06-18,-0.6924
2022-05-02,2022-06-19,-0.6824
2022-05-02,2022-06-20,-0.6727
2022-05-02,2022-06-21,-0.6635
2022-05-02,2022-06-22,-0.6545
2022-05-02,2022-06-23,-0.6457
2022-05-02,2022-06-24,-0.6373
2022-05-02,2022-06-25,-0.6292
2022-05-02,2022-06-26,-0.6214
2022-05-02,2022-06-27,-0.6139
2022-05-02,2022-06-28,-0.6067
2022-05-02,2022-06-29,-0.5996
2022-05-02,2022-06-30,-0.5928
2022-05-02,2022-07-01,-0.5862
2022-05-02,2022-07-02,-0.5799
2022-05-02,2022-07-03,-0.5739
2022-05-02,2022-07-04,-0.5680
2022-05-02,2022-07-05,-0.5624
2022-05-02,2022-07-06,-0.5569
2022-05-02,2022-07-07,-0.5517
2022-05-02,2022-07-08,-0.5466
2022-05-02,2022-07-09,-0.5417
2022-05-02,2022-07-10,-0.5369
2022-05-02,2022-07-11,-0.5323
2022-05-02,2022-07-12,-0.5277
2022-05-02,2022-07-13,-0.5233
2022-05-02,2022-07-14,-0.5190
2022-05-02,2022-07-15,-0.5148
2022-05-02,2022-07-16,-0.5108
2022-05-02,2022-07-17,-0.5068
2022-05-02,2022-07-18,-0.5029
2022-05-02,2022-07-19,-0.4992
2022-05-02,2022-07-20,-0.4956
2022-05-02,2022-07-21,-0.4920
2022-05-02,2022-07-22,-0.4886
2022-05-02,2022-07-23,-0.4851
2022-05-03,2022-05-04,-0.7045
2022-05-03,2022-05-05,-0.7057
2022-05-03,2022-05-06,-0.7055
2022-05-03,2022-05-07,-0.7060
2022-05-03,2022-05-08,-0.7062
2022-05-03,2022-05-09,-0.7064
2022-05-03,2022-05-10,-0.7066
2022-05-03,2022-05-11,-0.7070
2022-05-03,2022-05-12,-0.7073
2022-05-03,2022-05-13,-0.7075
2022-05-03,2022-05-14,-0.7076
2022-05-03,2022-05-15,-0.7078
2022-05-03,2022-05-16,-0.7079
2022-05-03,2022-05-17,-0.7080
2022-05-03,2022-05-18,-0.7080
2022-05-03,2022-05-19,-0.7082
2022-05-03,2022-05-20,-0.7083
2022-05-03,2022-05-21,-0.7084
2022-05-03,2022-05-22,-0.7084
2022-05-03,2022-05-23,-0.7085
2022-05-03,2022-05-24,-0.7085
2022-05-03,2022-05-25,-0.7085
2022-05-03,2022-05-26,-0.7085
2022-05-03,2022-05-27,-0.7085
2022-05-03,2022-05-28,-0.7086
2022-05-03,2022-05-29,-0.7086
2022-05-03,2022-05-30,-0.7086
2022-05-03,2022-05-31,-0.7086
2022-05-03,2022-06-01,-0.7080
2022-05-03,2022-06-02,-0.7081
2022-05-03,2022-06-03,-0.7081
2022-05-03,2022-06-04,-0.7081
2022-05-03,2022-06-05,-0.7081
2022-05-03,2022-06-06,-0.7081
2022-05-03,2022-06-07,-0.7081
2022-05-03,2022-06-08,-0.7081
2022-05-03,2022-06-09,-0.7081
2022-05-03,2022-06-10,-0.7081
2022-05-03,2022-06-11,-0.7080
2022-05-03,2022-06-12,-0.7080
2022-05-03,2022-06-13,-0.7080
2022-05-03,2022-06-14,-0.7080
2022-05-03,2022-06-15,-0.7079
2022-05-03,2022-06-16,-0.7076
2022-05-03,2022-06-17,-0.7030
2022-05-03,2022-06-18,-0.6922
2022-05-03,2022-06-19,-0.6820
2022-05-03,2022-06-20,-0.6722
2022-05-03,2022-06-21,-0.6627
2022-05-03,2022-06-22,-0.6536
2022-05-03,2022-06-23,-0.6446
2022-05-03,2022-06-24,-0.6360
2022-05-03,2022-06-25,-0.6278
2022-05-03,2022-06-26,-0.6199
2022-05-03,2022-06-27,-0.6123
2022-05-03,2022-06-28,-0.6050
2022-05-03,2022-06-29,-0.5978
2022-05-03,2022-06-30,-0.5909
2022-05-03,2022-07-01,-0.5842
2022-05-03,2022-07-02,-0.5779
2022-05-03,2022-07-03,-0.5718
2022-05-03,2022-07-04,-0.5659
2022-05-03,2022-07-05,-0.5602
2022-05-03,2022-07-06,-0.5547
2022-05-03,2022-07-07,-0.5494
2022-05-03,2022-07-08,-0.5443
2022-05-03,2022-07-09,-0.5393
2022-05-03,2022-07-10,-0.5345
2022-05-03,2022-07-11,-0.5298
2022-05-03,2022-07-12,-0.5253
2022-05-03,2022-07-13,-0.5208
2022-05-03,2022-07-14,-0.5165
2022-05-03,2022-07-15,-0.5123
2022-05-03,2022-07-16,-0.5082
2022-05-03,2022-07-17,-0.5042
2022-05-03,2022-07-18,-0.5003
2022-05-03,2022-07-19,-0.4966
2022-05-03,2022-07-20,-0.4929
2022-05-03,2022-07-21,-0.4894
2022-05-03,2022-07-22,-0.4859
2022-05-03,2022-07-23,-0.4824
2022-05-04,2022-05-05,-0.7069
2022-05-04,2022-05-06,-0.7061
2022-05-04,2022-05-07,-0.7065
2022-05-04,2022-05-08,-0.7067
2022-05-04,2022-05-09,-0.7068
2022-05-04,2022-05-10,-0.7070
2022-05-04,2022-05-11,-0.7074
2022-05-04,2022-05-12,-0.7077
2022-05-04,2022-05-13,-0.7079
2022-05-04,2022-05-14,-0.7080
2022-05-04,2022-05-15,-0.7081
2022-05-04,2022-05-16,-0.7082
2022-05-04,2022-05-17,-0.7082
2022-05-04,2022-05-18,-0.7083
2022-05-04,2022-05-19,-0.7084
2022-05-04,2022-05-20,-0.7086
2022-05-04,2022-05-21,-0.7086
2022-05-04,2022-05-22,-0.7087
2022-05-04,2022-05-23,-0.7087
2022-05-04,2022-05-24,-0.7087
2022-05-04,2022-05-25,-0.7087
2022-05-04,2022-05-26,-0.7087
2022-05-04,2022-05-27,-0.7087
2022-05-04,2022-05-28,-0.7087
2022-05-04,2022-05-29,-0.7088
2022-05-04,2022-05-30,-0.7088
2022-05-04,2022-05-31,-0.7088
2022-05-04,2022-06-01,-0.7082
2022-05-04,2022-06-02,-0.7082
2022-05-04,2022-06-03,-0.7082
2022-05-04,2022-06-04,-0.7082
2022-05-04,2022-06-05,-0.7082
2022-05-04,2022-06-06,-0.7082
2022-05-04,2022-06-07,-0.7082
2022-05-04,2022-06-08,-0.7082
2022-05-04,2022-06-09,-0.7082
2022-05-04,2022-06-10,-0.7082
2022-05-04,2022-06-11,-0.7081
2022-05-04,2022-06-12,-0.7081
2022-05-04,2022-06-13,-0.7081
2022-05-04,2022-06-14,-0.7081
2022-05-04,2022-06-15,-0.7080
2022-05-04,2022-06-16,-0.7077
2022-05-04,2022-06-17,-0.7029
2022-05-04,2022-06-18,-0.6920
2022-05-04,2022-06-19,-0.6815
2022-05-04,2022-06-20,-0.6715
2022-05-04,2022-06-21,-0.6619
2022-05-04,2022-06-22,-0.6526
2022-05-04,2022-06-23,-0.6434
2022-05-04,2022-06-24,-0.6347
2022-05-04,2022-06-25,-0.6264
2022-05-04,2022-06-26,-0.6183
2022-05-04,2022-06-27,-0.6106
2022-05-04,2022-06-28,-0.6032
2022-05-04,2022-06-29,-0.5959
2022-05-04,2022-06-30,-0.5889
2022-05-04,2022-07-01,-0.5822
2022-05-04,2022-07-02,-0.5758
2022-05-04,2022-07-03,-0.5696
2022-05-04,2022-07-04,-0.5636
2022-05-04,2022-07-05,-0.5578
2022-05-04,2022-07-06,-0.5523
2022-05-04,2022-07-07,-0.5470
2022-05-04,2022-07-08,-0.5418
2022-05-04,2022-07-09,-0.5368
2022-05-04,2022-07-10,-0.5320
2022-05-04,2022-07-11,-0.5273
2022-05-04,2022-07-12,-0.5227
2022-05-04,2022-07-13,-0.5182
2022-05-04,2022-07-14,-0.5138
2022-05-04,2022-07-15,-0.5096
2022-05-04,2022-07-16,-0.5055
2022-05-04,2022-07-17,-0.5015
2022-05-04,2022-07-18,-0.4976
2022-05-04,2022-07-19,-0.4938
2022-05-04,2022-07-20,-0.4902
2022-05-04,2022-07-21,-0.4866
2022-05-04,2022-07-22,-0.4832
2022-05-04,2022-07-23,-0.4796
2022-05-05,2022-05-06,-0.7053
2022-05-05,2022-05-07,-0.7063
2022-05-05,2022-05-08,-0.7066
2022-05-05,2022-05-09,-0.7068
2022-05-05,2022-05-10,-0.7070
2022-05-05,2022-05-11,-0.7075
2022-05-05,2022-05-12,-0.7079
2022-05-05,2022-05-13,-0.7080
2022-05-05,2022-05-14,-0.7081
2022-05-05,2022-05-15,-0.7082
2022-05-05,2022-05-16,-0.7083
2022-05-05,2022-05-17,-0.7084
2022-05-05,2022-05-18,-0.7084
2022-05-05,2022-05-19,-0.7086
2022-05-05,2022-05-20,-0.7087
2022-05-05,2022-05-21,-0.7087
2022-05-05,2022-05-22,-0.7088
2022-05-05,2022-05-23,-0.7088
2022-05-05,2022-05-24,-0.7088
2022-05-05,2022-05-25,-0.7088
2022-05-05,2022-05-26,-0.7088
2022-05-05,2022-05-27,-0.7088
2022-05-05,2022-05-28,-0.7088
2022-05-05,2022-05-29,-0.7089
2022-05-05,2022-05-30,-0.7089
2022-05-05,2022-05-31,-0.7089
2022-05-05,2022-06-01,-0.7083
2022-05-05,2022-06-02,-0.7083
2022-05-05,2022-06-03,-0.7082
2022-05-05,2022-06-04,-0.7083
2022-05-05,2022-06-05,-0.7083
2022-05-05,2022-06-06,-0.7083
2022-05-05,2022-06-07,-0.7083
2022-05-05,2022-06-08,-0.7083
2022-05-05,2022-06-09,-0.7082
2022-05-05,2022-06-10,-0.7082
2022-05-05,2022-06-11,-0.7082
2022-05-05,2022-06-12,-0.7082
2022-05-05,2022-06-13,-0.7081
2022-05-05,2022-06-14,-0.7081
2022-05-05,2022-06-15,-0.7080
2022-05-05,2022-06-16,-0.7077
2022-05-05,2022-06-17,-0.7029
2022-05-05,2022-06-18,-0.6917
2022-05-05,2022-06-19,-0.6810
2022-05-05,2022-06-20,-0.6707
2022-05-05,2022-06-21,-0.6609
2022-05-05,2022-06-22,-0.6515
2022-05-05,2022-06-23,-0.6421
2022-05-05,2022-06-24,-0.6333
2022-05-05,2022-06-25,-0.6248
2022-05-05,2022-06-26,-0.6166
2022-05-05,2022-06-27,-0.6088
2022-05-05,2022-06-28,-0.6013
2022-05-05,2022-06-29,-0.5939
2022-05-05,2022-06-30,-0.5869
2022-05-05,2022-07-01,-0.5800
2022-05-05,2022-07-02,-0.5735
2022-05-05,2022-07-03,-0.5673
2022-05-05,2022-07-04,-0.5612
2022-05-05,2022-07-05,-0.5554
2022-05-05,2022-07-06,-0.5498
2022-05-05,2022-07-07,-0.5444
2022-05-05,2022-07-08,-0.5392
2022-05-05,2022-07-09,-0.5342
2022-05-05,2022-07-10,-0.5293
2022-05-05,2022-07-11,-0.5246
2022-05-05,2022-07-12,-0.5200
2022-05-05,2022-07-13,-0.5155
2022-05-05,2022-07-14,-0.5111
2022-05-05,2022-07-15,-0.5069
2022-05-05,2022-07-16,-0.5027
2022-05-05,2022-07-17,-0.4987
2022-05-05,2022-07-18,-0.4948
2022-05-05,2022-07-19,-0.4910
2022-05-05,2022-07-20,-0.4874
2022-05-05,2022-07-21,-0.4838
2022-05-05,2022-07-22,-0.4803
2022-05-05,2022-07-23,-0.4768
2022-05-06,2022-05-07,-0.7073
2022-05-06,2022-05-08,-0.7073
2022-05-06,2022-05-09,-0.7073
2022-05-06,2022-05-10,-0.7075
2022-05-06,2022-05-11,-0.7079
2022-05-06,2022-05-12,-0.7083
2022-05-06,2022-05-13,-0.7084
2022-05-06,2022-05-14,-0.7085
2022-05-06,2022-05-15,-0.7086
2022-05-06,2022-05-16,-0.7086
2022-05-06,2022-05-17,-0.7087
2022-05-06,2022-05-18,-0.7087
2022-05-06,2022-05-19,-0.7088
2022-05-06,2022-05-20,-0.7090
2022-05-06,2022-05-21,-0.7090
2022-05-06,2022-05-22,-0.7090
2022-05-06,2022-05-23,-0.7090
2022-05-06,2022-05-24,-0.7090
2022-05-06,2022-05-25,-0.7090
2022-05-06,2022-05-26,-0.7090
2022-05-06,2022-05-27,-0.7090
2022-05-06,2022-05-28,-0.7090
2022-05-06,2022-05-29,-0.7090
2022-05-06,2022-05-30,-0.7090
2022-05-06,2022-05-31,-0.7090
2022-05-06,2022-06-01,-0.7084
2022-05-06,2022-06-02,-0.7084
2022-05-06,2022-06-03,-0.7084
2022-05-06,2022-06-04,-0.7084
2022-05-06,2022-06-05,-0.7084
2022-05-06,2022-06-06,-0.7084
2022-05-06,2022-06-07,-0.7084
2022-05-06,2022-06-08,-0.7084
2022-05-06,2022-06-09,-0.7083
2022-05-06,2022-06-10,-0.7083
2022-05-06,2022-06-11,-0.7083
2022-05-06,2022-06-12,-0.7082
2022-05-06,2022-06-13,-0.7082
2022-05-06,2022-06-14,-0.7082
2022-05-06,2022-06-15,-0.7081
2022-05-06,2022-06-16,-0.7078
2022-05-06,2022-06-17,-0.7028
2022-05-06,2022-06-18,-0.6914
2022-05-06,2022-06-19,-0.6804
2022-05-06,2022-06-20,-0.6700
2022-05-06,2022-06-21,-0.6600
2022-05-06,2022-06-22,-0.6503
2022-05-06,2022-06-23,-0.6408
2022-05-06,2022-06-24,-0.6318
2022-05-06,2022-06-25,-0.6232
2022-05-06,2022-06-26,-0.6149
2022-05-06,2022-06-27,-0.6070
2022-05-06,2022-06-28,-0.5993
2022-05-06,2022-06-29,-0.5918
2022-05-06,2022-06-30,-0.5847
2022-05-06,2022-07-01,-0.5778
2022-05-06,2022-07-02,-0.5712
2022-05-06,2022-07-03,-0.5649
2022-05-06,2022-07-04,-0.5588
2022-05-06,2022-07-05,-0.5529
2022-05-06,2022-07-06,-0.5473
2022-05-06,2022-07-07,-0.5419
2022-05-06,2022-07-08,-0.5366
2022-05-06,2022-07-09,-0.5316
2022-05-06,2022-07-10,-0.5266
2022-05-06,2022-07-11,-0.5219
2022-05-06,2022-07-12,-0.5172
2022-05-06,2022-07-13,-0.5127
2022-05-06,2022-07-14,-0.5083
2022-05-06,2022-07-15,-0.5040
2022-05-06,2022-07-16,-0.4999
2022-05-06,2022-07-17,-0.4959
2022-05-06,2022-07-18,-0.4919
2022-05-06,2022-07-19,-0.4881
2022-05-06,2022-07-20,-0.4845
2022-05-06,2022-07-21,-0.4809
2022-05-06,2022-07-22,-0.4774
2022-05-06,2022-07-23,-0.4739
2022-05-07,2022-05-08,-0.7073
2022-05-07,2022-05-09,-0.7073
2022-05-07,2022-05-10,-0.7075
2022-05-07,2022-05-11,-0.7081
2022-05-07,2022-05-12,-0.7085
2022-05-07,2022-05-13,-0.7086
2022-05-07,2022-05-14,-0.7087
2022-05-07,2022-05-15,-0.7087
2022-05-07,2022-05-16,-0.7088
2022-05-07,2022-05-17,-0.7088
2022-05-07,2022-05-18,-0.7088
2022-05-07,2022-05-19,-0.7090
2022-05-07,2022-05-20,-0.7091
2022-05-07,2022-05-21,-0.7091
2022-05-07,2022-05-22,-0.7091
2022-05-07,2022-05-23,-0.7092
2022-05-07,2022-05-24,-0.7091
2022-05-07,2022-05-25,-0.7091
2022-05-07,2022-05-26,-0.7091
2022-05-07,2022-05-27,-0.7091
2022-05-07,2022-05-28,-0.7091
2022-05-07,2022-05-29,-0.7091
2022-05-07,2022-05-30,-0.7091
2022-05-07,2022-05-31,-0.7091
2022-05-07,2022-06-01,-0.7084
2022-05-07,2022-06-02,-0.7084
2022-05-07,2022-06-03,-0.7084
2022-05-07,2022-06-04,-0.7084
2022-05-07,2022-06-05,-0.7084
2022-05-07,2022-06-06,-0.7084
2022-05-07,2022-06-07,-0.7084
2022-05-07,2022-06-08,-0.7084
2022-05-07,2022-06-09,-0.7084
2022-05-07,2022-06-10,-0.7084
2022-05-07,2022-06-11,-0.7083
2022-05-07,2022-06-12,-0.7083
2022-05-07,2022-06-13,-0.7083
2022-05-07,2022-06-14,-0.7083
2022-05-07,2022-06-15,-0.7081
2022-05-07,2022-06-16,-0.7078
2022-05-07,2022-06-17,-0.7027
2022-05-07,2022-06-18,-0.6910
2022-05-07,2022-06-19,-0.6798
2022-05-07,2022-06-20,-0.6691
2022-05-07,2022-06-21,-0.6589
2022-05-07,2022-06-22,-0.6491
2022-05-07,2022-06-23,-0.6394
2022-05-07,2022-06-24,-0.6303
2022-05-07,2022-06-25,-0.6215
2022-05-07,2022-06-26,-0.6131
2022-05-07,2022-06-27,-0.6050
2022-05-07,2022-06-28,-0.5972
