date	rate
2008-09-19	1.660219
2008-09-22	1.519593
2008-09-23	1.676156
2008-09-24	1.622579
2008-09-25	1.648856
2008-09-26	1.567828
2008-09-29	1.607507
2008-09-30	1.666335
2008-10-01	1.617593
2008-10-02	1.608306
2008-10-03	1.369098
2008-10-06	0.537537
2008-10-07	0.270137
2008-10-08	0.655869
2008-10-09	0.783590
2008-10-10	0.974116
2008-10-13	0.833046
2008-10-14	1.031019
2008-10-15	1.039464
2008-10-16	1.175095
2008-10-17	1.101350
2008-10-20	1.061910
2008-10-21	1.038871
2008-10-22	0.260770
2008-10-23	0.382708
2008-10-24	0.411441
2008-10-27	0.479715
2008-10-28	0.665488
2008-10-29	0.556060
2008-10-30	0.513355
2008-10-31	0.522862
2008-11-03	0.501799
2008-11-04	0.451949
2008-11-05	0.433614
2008-11-06	0.439579
2008-11-07	0.322883
2008-11-10	0.276280
2008-11-11	0.255311
2008-11-12	0.291182
2008-11-13	0.316017
2008-11-14	0.299182
2008-11-17	0.321108
2008-11-18	0.271503
2008-11-19	0.283921
2008-11-20	0.189754
2008-11-21	0.077983
2008-11-24	0.050830
2008-11-25	0.031057
2008-11-26	0.024548
2008-11-27	0.031094
2008-11-28	0.039090
2008-12-01	0.022054
2008-12-02	0.002972
2008-12-03	0.056103
2008-12-04	0.081179
2008-12-05	0.082825
2008-12-08	0.087937
2008-12-09	0.043844
2008-12-10	0.036623
2008-12-11	0.032981
2008-12-12	0.028850
2008-12-15	0.029176
2008-12-16	0.025703
2008-12-17	0.024612
2008-12-18	0.018264
2008-12-19	0.020628
2008-12-22	0.020327
2008-12-23	0.023351
2008-12-24	0.028542
2008-12-29	0.026664
2008-12-30	0.022935
2008-12-31	0.019608
2009-01-05	0.025207
2009-01-06	0.021569
2009-01-07	0.017131
2009-01-08	0.018000
2009-01-09	0.020212
2009-01-12	0.016818
2009-01-13	0.024982
2009-01-14	0.029798
2009-01-15	0.031049
2009-01-16	0.032786
2009-01-19	0.031175
2009-01-20	0.039073
2009-01-21	0.026944
2009-01-22	0.032038
2009-01-23	0.024555
2009-01-26	0.024886
2009-01-27	0.023681
2009-01-28	0.024998
2009-01-29	0.027553
2009-01-30	0.080879
2009-02-02	0.044711
2009-02-03	0.042583
2009-02-04	0.033354
2009-02-05	0.019886
2009-02-06	0.025178
2009-02-09	0.023582
2009-02-10	0.031383
2009-02-11	0.031183
2009-02-12	0.029668
2009-02-13	0.025818
2009-02-16	0.021232
2009-02-17	0.023037
2009-02-18	0.024798
2009-02-19	0.025336
2009-02-20	0.023713
2009-02-23	0.025258
2009-02-24	0.025899
2009-02-25	0.026073
2009-02-26	0.028993
2009-02-27	0.035864
2009-03-02	0.022505
2009-03-03	0.022356
2009-03-04	0.025682
2009-03-05	0.020125
2009-03-06	0.022550
2009-03-09	0.026732
2009-03-10	0.032156
2009-03-11	0.030713
2009-03-12	0.027849
2009-03-13	0.026456
2009-03-16	0.024928
2009-03-17	0.025915
2009-03-18	0.023983
2009-03-19	0.026995
2009-03-20	0.021738
2009-03-23	0.024428
2009-03-24	0.027238
2009-03-25	0.023452
2009-03-26	0.020665
2009-03-27	0.021716
2009-03-30	0.026248
2009-03-31	0.031394
2009-04-01	0.027261
2009-04-02	0.028128
2009-04-03	0.028568
2009-04-06	0.026644
2009-04-07	0.028243
2009-04-08	0.019164
2009-04-09	0.014778
2009-04-14	0.016536
2009-04-15	0.027000
2009-04-16	0.025962
2009-04-17	0.027035
2009-04-20	0.028433
2009-04-21	0.026806
2009-04-22	0.023712
2009-04-23	0.022752
2009-04-24	0.019794
2009-04-27	0.025304
2009-04-28	0.025630
2009-04-29	0.029240
2009-04-30	0.033590
2009-05-04	0.028010
2009-05-05	0.027432
2009-05-06	0.026983
2009-05-07	0.027196
2009-05-08	0.022404
2009-05-11	0.028049
2009-05-12	0.028988
2009-05-13	0.029860
2009-05-14	0.028304
2009-05-15	0.030401
2009-05-18	0.033153
2009-05-19	0.025127
2009-05-20	0.024525
2009-05-22	0.024699
2009-05-25	0.035080
2009-05-26	0.024953
2009-05-27	0.029405
2009-05-28	0.023990
2009-05-29	0.034996
2009-06-02	0.026733
2009-06-03	0.028002
2009-06-04	0.026684
2009-06-05	0.025314
2009-06-08	0.028769
2009-06-09	0.030978
2009-06-10	0.028146
2009-06-11	0.029168
2009-06-12	0.026636
2009-06-15	0.027138
2009-06-16	0.025820
2009-06-17	0.025840
2009-06-18	0.027648
2009-06-19	0.025415
2009-06-22	0.028386
2009-06-23	0.026336
2009-06-24	0.024248
2009-06-25	0.021143
2009-06-26	0.016025
2009-06-29	0.024532
2009-06-30	0.020048
2009-07-01	0.022823
2009-07-02	0.016396
2009-07-03	0.015623
2009-07-06	0.020838
2009-07-07	0.022233
2009-07-08	0.019373
2009-07-09	0.019435
2009-07-10	0.015467
2009-07-13	0.020193
2009-07-14	0.017462
2009-07-15	0.021076
2009-07-16	0.020487
2009-07-17	0.020272
2009-07-20	0.018849
2009-07-21	0.018080
2009-07-22	0.022320
2009-07-23	0.021556
2009-07-24	0.024558
2009-07-27	0.017027
2009-07-28	0.018201
2009-07-29	0.016436
2009-07-30	0.016136
2009-07-31	0.016977
2009-08-03	0.018115
2009-08-04	0.017255
2009-08-05	0.017858
2009-08-06	0.018745
2009-08-07	0.017098
2009-08-10	0.017802
2009-08-11	0.015727
2009-08-12	0.016773
2009-08-13	0.018873
2009-08-14	0.015175
2009-08-17	0.015406
2009-08-18	0.016315
2009-08-19	0.016019
2009-08-20	0.016027
2009-08-21	0.015783
2009-08-24	0.017795
2009-08-25	0.016305
2009-08-26	0.015086
2009-08-27	0.014354
2009-08-28	0.015825
2009-08-31	0.018446
2009-09-01	0.017759
2009-09-02	0.017723
2009-09-03	0.017540
2009-09-04	0.018912
2009-09-07	0.017280
2009-09-08	0.019646
2009-09-09	0.033668
2009-09-10	0.017655
2009-09-11	0.016006
2009-09-14	0.018008
2009-09-15	0.015395
2009-09-16	0.018271
2009-09-17	0.019495
2009-09-18	0.017136
2009-09-21	0.027660
2009-09-22	0.031165
2009-09-23	0.028962
2009-09-24	0.015551
2009-09-25	0.015253
2009-09-28	0.023518
2009-09-29	0.026494
2009-09-30	0.024256
2009-10-01	0.018950
2009-10-02	0.019586
2009-10-05	0.020230
2009-10-06	0.017820
2009-10-07	0.018941
2009-10-08	0.019168
2009-10-09	0.018108
2009-10-12	0.019457
2009-10-13	0.017552
2009-10-14	0.020150
2009-10-15	0.018715
2009-10-16	0.017014
2009-10-19	0.017951
2009-10-20	0.016657
2009-10-21	0.014063
2009-10-22	0.014846
2009-10-23	0.018605
2009-10-26	0.015409
2009-10-27	0.017269
2009-10-28	0.017995
2009-10-29	0.018167
2009-10-30	0.045043
2009-11-02	0.019964
2009-11-03	0.021645
2009-11-04	0.022891
2009-11-05	0.028134
2009-11-06	0.027633
2009-11-09	0.033007
2009-11-10	0.030364
2009-11-11	0.029520
2009-11-12	0.028880
2009-11-13	0.025476
2009-11-16	0.026204
2009-11-17	0.028222
2009-11-18	0.021926
2009-11-19	0.022416
2009-11-20	0.022015
2009-11-23	0.020846
2009-11-24	0.019453
2009-11-25	0.023346
2009-11-26	0.022605
2009-11-27	0.025076
2009-11-30	0.043573
2009-12-01	0.024332
2009-12-02	0.021746
2009-12-03	0.026296
2009-12-04	0.029694
2009-12-07	0.034501
2009-12-08	0.038678
2009-12-09	0.032737
2009-12-10	0.033119
2009-12-11	0.028708
2009-12-14	0.028479
2009-12-15	0.032141
2009-12-16	0.026922
2009-12-17	0.021390
2009-12-18	0.015300
2009-12-21	0.016104
2009-12-22	0.029696
2009-12-23	0.025956
2009-12-24	0.037368
2009-12-28	0.030779
2009-12-29	0.037941
2009-12-30	0.035466
2009-12-31	0.031984
2010-01-04	0.027404
2010-01-05	0.028465
2010-01-06	0.024272
2010-01-07	0.024535
2010-01-08	0.027789
2010-01-11	0.026049
2010-01-12	0.025652
2010-01-13	0.024093
2010-01-14	0.028185
2010-01-15	0.028636
2010-01-18	0.032332
2010-01-19	0.032861
2010-01-20	0.030699
2010-01-21	0.022938
2010-01-22	0.022364
2010-01-25	0.021534
2010-01-26	0.020706
2010-01-27	0.019273
2010-01-28	0.022343
2010-01-29	0.027068
2010-02-01	0.024460
2010-02-02	0.021828
2010-02-03	0.019053
2010-02-04	0.020170
2010-02-05	0.019566
2010-02-08	0.021193
2010-02-09	0.028122
2010-02-10	0.023661
2010-02-11	0.029159
2010-02-12	0.026787
2010-02-15	0.031129
2010-02-16	0.024944
2010-02-17	0.024504
2010-02-18	0.024952
2010-02-19	0.019999
2010-02-22	0.019807
2010-02-23	0.026054
2010-02-24	0.024971
2010-02-25	0.026807
2010-02-26	0.037635
2010-03-01	0.026670
2010-03-02	0.024043
2010-03-03	0.033688
2010-03-04	0.025656
2010-03-05	0.025697
2010-03-08	0.042517
2010-03-09	0.028433
2010-03-10	0.026692
2010-03-11	0.021837
2010-03-12	0.019780
2010-03-15	0.025511
2010-03-16	0.022715
2010-03-17	0.021000
2010-03-18	0.021008
2010-03-19	0.020745
2010-03-22	0.020093
2010-03-23	0.021479
2010-03-24	0.019708
2010-03-25	0.020029
2010-03-26	0.019531
2010-03-29	0.024310
2010-03-30	0.020078
2010-03-31	0.052509
2010-04-01	0.026173
2010-04-06	0.024274
2010-04-07	0.026858
2010-04-08	0.024342
2010-04-09	0.021374
2010-04-12	0.022121
2010-04-13	0.020335
2010-04-14	0.025296
2010-04-15	0.021844
2010-04-16	0.021754
2010-04-19	0.020481
2010-04-20	0.022601
2010-04-21	0.022848
2010-04-22	0.023614
2010-04-23	0.023145
2010-04-26	0.017517
2010-04-27	0.018870
2010-04-28	0.020422
2010-04-29	0.018144
2010-04-30	0.027666
2010-05-03	0.019542
2010-05-04	0.017298
2010-05-05	0.016627
2010-05-06	0.015382
2010-05-07	0.013011
2010-05-10	0.012515
2010-05-11	0.010063
2010-05-12	0.012044
2010-05-14	0.010000
2010-05-17	0.014884
2010-05-18	0.012924
2010-05-19	0.014465
2010-05-20	0.014994
2010-05-21	0.037977
2010-05-25	0.015032
2010-05-26	0.014361
2010-05-27	0.014851
2010-05-28	0.011045
2010-05-31	0.016089
2010-06-01	0.014386
2010-06-02	0.014781
2010-06-03	0.014365
2010-06-04	0.011517
2010-06-07	0.016092
2010-06-08	0.015640
2010-06-09	0.016050
2010-06-10	0.016067
2010-06-11	0.016125
2010-06-14	0.019228
2010-06-15	0.020242
2010-06-16	0.029251
2010-06-17	0.041966
2010-06-18	0.031804
2010-06-21	0.029372
2010-06-22	0.040419
2010-06-23	0.056387
2010-06-24	0.065115
2010-06-25	0.064047
2010-06-28	0.075606
2010-06-29	0.061809
2010-06-30	0.059386
2010-07-01	0.055037
2010-07-02	0.026846
2010-07-05	0.020293
2010-07-06	0.021799
2010-07-07	0.022714
2010-07-08	0.023553
2010-07-09	0.043958
2010-07-12	0.057332
2010-07-13	0.057967
2010-07-14	0.047337
2010-07-15	0.040105
2010-07-16	0.043513
2010-07-19	0.058143
2010-07-20	0.110901
2010-07-21	0.137652
2010-07-22	0.086276
2010-07-23	0.047144
2010-07-26	0.035204
2010-07-27	0.037081
2010-07-28	0.052470
2010-07-29	0.083466
2010-07-30	0.079548
2010-08-02	0.038076
2010-08-03	0.049366
2010-08-04	0.044912
2010-08-05	0.034442
2010-08-06	0.032938
2010-08-09	0.030811
2010-08-10	0.021576
2010-08-11	0.020970
2010-08-12	0.024963
2010-08-13	0.020985
2010-08-16	0.033550
2010-08-17	0.024438
2010-08-18	0.022274
2010-08-19	0.025249
2010-08-20	0.026244
2010-08-23	0.035473
2010-08-24	0.033550
2010-08-25	0.040704
2010-08-26	0.036256
2010-08-27	0.052678
2010-08-30	0.162761
2010-08-31	0.318768
2010-09-01	0.100329
2010-09-02	0.066494
2010-09-03	0.064391
2010-09-06	0.126430
2010-09-07	0.087763
2010-09-08	0.092384
2010-09-09	0.076961
2010-09-10	0.086367
2010-09-13	0.080951
2010-09-14	0.067976
2010-09-15	0.064743
2010-09-16	0.061520
2010-09-17	0.058256
2010-09-20	0.056617
2010-09-21	0.056722
2010-09-22	0.062335
2010-09-23	0.084889
2010-09-24	0.058449
2010-09-27	0.045449
2010-09-28	0.052681
2010-09-29	0.048923
2010-09-30	0.093595
2010-10-01	0.068017
2010-10-04	0.043705
2010-10-05	0.039342
2010-10-06	0.048144
2010-10-07	0.051456
2010-10-08	0.050163
2010-10-11	0.045185
2010-10-12	0.035963
2010-10-13	0.035939
2010-10-14	0.037836
2010-10-15	0.039139
2010-10-18	0.031019
2010-10-19	0.027958
2010-10-20	0.022981
2010-10-21	0.026700
2010-10-22	0.024026
2010-10-25	0.046364
2010-10-26	0.042774
2010-10-27	0.062168
2010-10-28	0.040836
2010-10-29	0.058606
2010-11-01	0.041390
2010-11-02	0.039620
2010-11-03	0.049254
2010-11-04	0.042846
2010-11-05	0.037690
2010-11-08	0.041579
2010-11-09	0.037575
2010-11-10	0.062445
2010-11-11	0.083825
2010-11-12	0.068920
2010-11-15	0.075173
2010-11-16	0.086886
2010-11-17	0.071478
2010-11-18	0.068466
2010-11-19	0.052631
2010-11-22	0.082354
2010-11-23	0.076995
2010-11-24	0.085795
2010-11-25	0.086843
2010-11-26	0.072869
2010-11-29	0.076756
2010-11-30	0.158660
2010-12-01	0.069649
2010-12-02	0.066778
2010-12-03	0.063412
2010-12-06	0.060200
2010-12-07	0.057782
2010-12-08	0.061390
2010-12-09	0.074814
2010-12-10	0.051195
2010-12-13	0.070107
2010-12-14	0.053487
2010-12-15	0.060772
2010-12-16	0.041310
2010-12-17	0.040354
2010-12-20	0.059350
2010-12-21	0.052530
2010-12-22	0.068794
2010-12-23	0.089206
2010-12-24	0.124758
2010-12-27	0.090528
2010-12-28	0.056443
2010-12-29	0.028504
2010-12-30	0.021113
2010-12-31	0.050282
2011-01-03	0.025229
2011-01-04	0.028803
2011-01-05	0.022180
2011-01-06	0.022340
2011-01-07	0.044083
2011-01-10	0.038011
2011-01-11	0.037643
2011-01-12	0.036534
2011-01-13	0.030192
2011-01-14	0.022721
2011-01-17	0.034745
2011-01-18	0.036711
2011-01-19	0.033289
2011-01-20	0.028471
2011-01-21	0.029650
2011-01-24	0.033868
2011-01-25	0.034662
2011-01-26	0.036089
2011-01-27	0.055308
2011-01-28	0.048351
2011-01-31	0.101520
2011-02-01	0.037979
2011-02-02	0.033022
2011-02-03	0.031073
2011-02-04	0.024592
2011-02-07	0.023143
2011-02-08	0.021688
2011-02-09	0.022343
2011-02-10	0.025305
2011-02-11	0.028968
2011-02-14	0.049316
2011-02-15	0.049614
2011-02-16	0.043283
2011-02-17	0.028498
2011-02-18	0.024203
2011-02-21	0.019790
2011-02-22	0.020757
2011-02-23	0.022741
2011-02-24	0.022563
2011-02-25	0.020079
2011-02-28	0.078858
2011-03-01	0.041605
2011-03-02	0.042065
2011-03-03	0.034525
2011-03-04	0.029628
2011-03-07	0.042143
2011-03-08	0.052852
2011-03-09	0.053624
2011-03-10	0.035712
2011-03-11	0.027008
2011-03-14	0.027210
2011-03-15	0.027199
2011-03-16	0.027337
2011-03-17	0.027261
2011-03-18	0.035309
2011-03-21	0.027843
2011-03-22	0.039572
2011-03-23	0.042747
2011-03-24	0.042015
2011-03-25	0.038112
2011-03-28	0.045690
2011-03-29	0.043454
2011-03-30	0.048870
2011-03-31	0.083753
2011-04-01	0.039208
2011-04-04	0.026302
2011-04-05	0.019806
2011-04-06	0.017688
2011-04-07	0.022631
2011-04-08	0.021591
2011-04-11	0.024096
2011-04-12	0.016244
2011-04-13	0.016474
2011-04-14	0.013492
2011-04-15	0.018010
2011-04-18	0.017422
2011-04-19	0.020239
2011-04-20	0.014865
2011-04-21	0.019600
2011-04-26	0.021034
2011-04-27	0.021965
2011-04-28	0.023921
2011-04-29	0.030437
2011-05-02	0.041224
2011-05-03	0.026137
2011-05-04	0.022980
2011-05-05	0.025418
2011-05-06	0.039577
2011-05-09	0.046181
2011-05-10	0.044930
2011-05-11	0.044413
2011-05-12	0.043544
2011-05-13	0.036182
2011-05-16	0.025437
2011-05-17	0.020974
2011-05-18	0.018458
2011-05-19	0.011879
2011-05-20	0.016943
2011-05-23	0.029452
2011-05-24	0.034090
2011-05-25	0.025842
2011-05-26	0.030434
2011-05-27	0.042833
2011-05-30	0.055319
2011-05-31	0.028160
2011-06-01	0.027742
2011-06-03	0.027643
2011-06-06	0.035780
2011-06-07	0.034698
2011-06-08	0.043006
2011-06-09	0.040389
2011-06-10	0.035788
2011-06-14	0.033522
2011-06-15	0.033350
2011-06-16	0.046601
2011-06-17	0.040274
2011-06-20	0.038183
2011-06-21	0.041040
2011-06-22	0.045338
2011-06-23	0.043154
2011-06-24	0.044243
2011-06-27	0.039891
2011-06-28	0.031897
2011-06-29	0.029632
2011-06-30	0.071110
2011-07-01	0.024732
2011-07-04	0.027925
2011-07-05	0.021124
2011-07-06	0.029006
2011-07-07	0.033685
2011-07-08	0.024205
2011-07-11	0.022740
2011-07-12	0.019880
2011-07-13	0.018881
2011-07-14	0.020537
2011-07-15	0.024093
2011-07-18	0.023696
2011-07-19	0.021565
2011-07-20	0.031718
2011-07-21	0.023004
2011-07-22	0.026659
2011-07-25	0.026438
2011-07-26	0.023526
2011-07-27	0.021590
2011-07-28	0.023382
2011-07-29	0.050250
2011-08-02	0.039404
2011-08-03	0.017928
2011-08-04	0.017400
2011-08-05	0.021600
2011-08-08	0.000423
2011-08-09	-0.002624
2011-08-10	0.003206
2011-08-11	0.010491
2011-08-12	0.003346
2011-08-15	0.011244
2011-08-16	0.012378
2011-08-17	0.011504
2011-08-18	0.008667
2011-08-19	0.010898
2011-08-22	0.009756
2011-08-23	-0.020808
2011-08-24	-0.000262
2011-08-25	-0.015105
2011-08-26	0.003839
2011-08-29	0.001800
2011-08-30	0.004656
2011-08-31	-0.009758
2011-09-01	0.003650
2011-09-02	0.000638
2011-09-05	0.007946
2011-09-06	0.001804
2011-09-07	0.000500
2011-09-08	0.001150
2011-09-09	-0.027945
2011-09-12	0.005091
2011-09-13	-0.057191
2011-09-14	-0.022614
2011-09-15	-0.017221
2011-09-16	-0.001741
2011-09-19	0.011069
2011-09-20	0.012387
2011-09-21	0.013094
2011-09-22	0.012768
2011-09-23	0.013657
2011-09-26	0.012741
2011-09-27	0.012741
2011-09-28	-0.026503
2011-09-29	-0.011091
2011-09-30	0.008339
2011-10-03	0.006699
2011-10-04	-0.066169
2011-10-05	-0.003852
2011-10-06	-0.006282
2011-10-07	0.008572
2011-10-10	0.006766
2011-10-11	-0.023000
2011-10-12	0.005057
2011-10-13	-0.014723
2011-10-14	-0.007996
2011-10-17	0.002317
2011-10-18	0.000364
2011-10-19	-0.010520
2011-10-20	0.005315
2011-10-21	-0.032390
2011-10-24	-0.020628
2011-10-25	-0.016492
2011-10-26	-0.007692
2011-10-27	-0.011520
2011-10-28	-0.000641
2011-10-31	0.002873
2011-11-01	0.004987
2011-11-02	-0.008558
2011-11-03	-0.002371
2011-11-04	0.015746
2011-11-07	-0.007014
2011-11-08	0.003213
2011-11-09	0.009789
2011-11-10	-0.006965
2011-11-11	-0.001175
2011-11-14	0.003436
2011-11-15	0.004617
2011-11-16	0.013487
2011-11-17	0.014304
2011-11-18	0.009992
2011-11-21	-0.004396
2011-11-22	0.013823
2011-11-23	0.014785
2011-11-24	0.016448
2011-11-25	0.026015
2011-11-28	0.025308
2011-11-29	0.020850
2011-11-30	0.020140
2011-12-01	0.015027
2011-12-02	0.010775
2011-12-05	0.013704
2011-12-06	0.011812
2011-12-07	0.016133
2011-12-08	-0.013162
2011-12-09	0.014509
2011-12-12	0.014997
2011-12-13	0.017116
2011-12-14	0.014953
2011-12-15	0.022658
2011-12-16	0.019590
2011-12-19	0.029889
2011-12-20	0.021098
2011-12-21	0.024058
2011-12-22	0.023665
2011-12-23	0.026794
2011-12-27	0.026440
2011-12-28	0.019951
2011-12-29	0.019779
2011-12-30	0.018136
2012-01-03	0.015507
2012-01-04	-0.018314
2012-01-05	-0.011684
2012-01-06	-0.015921
2012-01-09	-0.024939
2012-01-10	-0.001286
2012-01-11	-0.013098
2012-01-12	-0.012530
2012-01-13	0.006771
2012-01-16	0.019651
2012-01-17	-0.015359
2012-01-18	-0.016888
2012-01-19	-0.000934
2012-01-20	0.020863
2012-01-23	0.014698
2012-01-24	-0.015214
2012-01-25	0.021272
2012-01-26	0.014404
2012-01-27	-0.001065
2012-01-30	-0.015702
2012-01-31	-0.012948
2012-02-01	-0.005028
2012-02-02	-0.016586
2012-02-03	-0.009166
2012-02-06	-0.010177
2012-02-07	-0.016282
2012-02-08	-0.006261
2012-02-09	-0.009349
2012-02-10	-0.030169
2012-02-13	-0.009777
2012-02-14	0.001286
2012-02-15	-0.005187
2012-02-16	0.001222
2012-02-17	0.017082
2012-02-20	0.000475
2012-02-21	0.021374
2012-02-22	0.007909
2012-02-23	-0.016697
2012-02-24	-0.017521
2012-02-27	-0.006068
2012-02-28	-0.008720
2012-02-29	-0.001064
2012-03-01	0.004013
2012-03-02	0.016694
2012-03-05	0.003428
2012-03-06	0.006446
2012-03-07	-0.013135
2012-03-08	-0.000318
2012-03-09	-0.007870
2012-03-12	-0.000962
2012-03-13	0.019839
2012-03-14	0.009361
2012-03-15	-0.003537
2012-03-16	-0.006232
2012-03-19	-0.005187
2012-03-20	0.005705
2012-03-21	-0.000927
2012-03-22	0.011037
2012-03-23	0.011417
2012-03-26	0.008488
2012-03-27	0.013202
2012-03-28	0.009415
2012-03-29	0.001901
2012-03-30	0.007232
2012-04-02	-0.000503
2012-04-03	-0.024125
2012-04-04	-0.008971
2012-04-05	-0.008783
2012-04-10	-0.002768
2012-04-11	-0.000555
2012-04-12	-0.007279
2012-04-13	-0.013188
2012-04-16	0.007143
2012-04-17	0.016512
2012-04-18	-0.008251
2012-04-19	0.006899
2012-04-20	-0.011617
2012-04-23	-0.016752
2012-04-24	0.000277
2012-04-25	-0.002710
2012-04-26	-0.004222
2012-04-27	-0.004765
2012-04-30	-0.017135
2012-05-02	-0.000550
2012-05-03	-0.011253
2012-05-04	-0.004019
2012-05-07	0.001319
2012-05-08	0.012795
2012-05-09	0.007517
2012-05-10	-0.007136
2012-05-11	-0.005130
2012-05-14	-0.004286
2012-05-15	0.003038
2012-05-16	-0.007450
2012-05-18	0.011042
2012-05-21	-0.010889
2012-05-22	-0.009299
2012-05-23	-0.023324
2012-05-24	-0.011233
2012-05-25	-0.015409
2012-05-29	0.017373
2012-05-30	0.019938
2012-05-31	0.016374
2012-06-01	0.012319
2012-06-04	0.014768
2012-06-05	0.016380
2012-06-06	0.002190
2012-06-07	0.019259
2012-06-08	0.017427
2012-06-11	0.017212
2012-06-12	0.007623
2012-06-13	0.018333
2012-06-14	0.013989
2012-06-15	0.010140
2012-06-18	0.012551
2012-06-19	0.018600
2012-06-20	0.016039
2012-06-21	0.016167
2012-06-22	0.019905
2012-06-25	0.017908
2012-06-26	0.018000
2012-06-27	0.007969
2012-06-28	0.014857
2012-06-29	0.027838
2012-07-02	0.016596
2012-07-03	-0.032377
2012-07-04	0.015000
2012-07-05	0.014286
2012-07-06	0.012842
2012-07-09	0.016564
2012-07-10	0.012679
2012-07-11	0.012187
2012-07-12	-0.029188
2012-07-13	-0.031629
2012-07-16	-0.045751
2012-07-17	-0.047501
2012-07-18	0.023888
2012-07-19	-0.031512
2012-07-20	-0.064843
2012-07-23	-0.019474
2012-07-24	0.015527
2012-07-25	0.005531
2012-07-26	0.022051
2012-07-27	0.015937
2012-07-30	-0.011111
2012-07-31	-0.057817
2012-08-02	-0.084913
2012-08-03	-0.029911
2012-08-06	-0.061842
2012-08-07	-0.042393
2012-08-08	-0.090994
2012-08-09	0.000224
2012-08-10	-0.038496
2012-08-13	-0.046747
2012-08-14	-0.043704
2012-08-15	-0.029560
2012-08-16	0.018155
2012-08-17	0.040000
2012-08-20	0.027879
2012-08-21	0.026842
2012-08-22	-0.050840
2012-08-23	-0.034400
2012-08-24	0.010409
2012-08-27	-0.044956
2012-08-28	0.018000
2012-08-29	-0.065505
2012-08-30	0.009239
2012-08-31	-0.023866
2012-09-03	0.016953
2012-09-04	-0.009597
2012-09-05	0.027951
2012-09-06	0.019596
2012-09-07	0.015000
2012-09-10	-0.068889
2012-09-11	-0.057588
2012-09-12	-0.045667
2012-09-13	-0.053689
2012-09-14	-0.057745
2012-09-17	-0.035298
2012-09-18	-0.026572
2012-09-19	-0.057586
2012-09-20	-0.020000
2012-09-21	-0.026724
2012-09-24	0.029333
2012-09-25	0.013750
2012-09-26	0.012000
2012-09-27	0.010000
2012-09-28	0.022813
2012-10-01	-0.033864
2012-10-02	-0.052233
2012-10-03	-0.035434
2012-10-04	-0.019770
2012-10-05	0.029533
2012-10-08	0.026073
2012-10-09	-0.029949
2012-10-10	-0.021104
2012-10-11	-0.012381
2012-10-12	-0.029955
2012-10-15	-0.011597
2012-10-16	-0.029625
2012-10-17	-0.026763
2012-10-18	-0.016598
2012-10-19	0.003709
2012-10-22	-0.013838
2012-10-23	0.000276
2012-10-24	-0.015594
2012-10-25	-0.043033
2012-10-26	-0.029259
2012-10-29	-0.034400
2012-10-30	-0.027541
2012-10-31	-0.027541
2012-11-01	-0.089091
2012-11-02	0.017273
2012-11-05	-0.007630
2012-11-06	-0.039774
2012-11-07	-0.023035
2012-11-08	-0.033832
2012-11-09	-0.040589
2012-11-12	-0.060792
2012-11-13	-0.048734
2012-11-14	-0.049272
2012-11-15	-0.047295
2012-11-16	-0.040042
2012-11-19	-0.014553
2012-11-20	-0.006416
2012-11-21	-0.006143
2012-11-22	-0.012000
2012-11-23	-0.000746
2012-11-26	0.026456
2012-11-27	0.030511
2012-11-28	0.026443
2012-11-29	0.016013
2012-11-30	0.040000
2012-12-03	-0.040120
2012-12-04	-0.037602
2012-12-05	0.010000
2012-12-06	-0.030000
2012-12-07	-0.012505
2012-12-10	-0.018763
2012-12-11	-0.040847
2012-12-12	-0.010301
2012-12-13	-0.024833
2012-12-14	-0.031864
2012-12-17	-0.032911
2012-12-18	-0.025783
2012-12-19	-0.034629
2012-12-20	-0.010030
2012-12-21	0.000209
2012-12-24	-0.017451
2012-12-27	-0.055037
2012-12-28	-0.063240
2012-12-31	0.032766
2013-01-03	0.040000
2013-01-04	0.026207
2013-01-07	-0.023851
2013-01-08	-0.066762
2013-01-09	-0.078305
2013-01-10	-0.102526
2013-01-11	-0.049180
2013-01-14	-0.006571
2013-01-15	-0.055422
2013-01-16	-0.071475
2013-01-17	-0.071801
2013-01-18	-0.069929
2013-01-21	-0.050845
2013-01-22	-0.040488
2013-01-23	-0.047071
2013-01-24	-0.012511
2013-01-25	-0.032946
2013-01-28	-0.041420
2013-01-29	-0.033149
2013-01-30	0.013830
2013-01-31	-0.028182
2013-02-01	-0.025570
2013-02-04	-0.032978
2013-02-05	-0.011887
2013-02-06	-0.039749
2013-02-07	-0.033638
2013-02-08	-0.028209
2013-02-11	-0.041933
2013-02-12	-0.010756
2013-02-13	-0.041806
2013-02-14	-0.027615
2013-02-15	-0.033577
2013-02-18	-0.041091
2013-02-19	-0.049623
2013-02-20	-0.012911
2013-02-21	-0.032955
2013-02-22	-0.023064
2013-02-25	-0.039549
2013-02-26	-0.015253
2013-02-27	-0.021005
2013-02-28	-0.035067
2013-03-01	-0.040049
2013-03-04	-0.036447
2013-03-05	-0.024548
2013-03-06	-0.031642
2013-03-07	-0.014228
2013-03-08	-0.004871
2013-03-11	-0.030109
2013-03-12	-0.033007
2013-03-13	-0.023031
2013-03-14	-0.050951
2013-03-15	-0.029627
2013-03-18	-0.025606
2013-03-19	-0.013500
2013-03-20	-0.014973
2013-03-21	0.011137
2013-03-22	-0.039587
2013-03-25	-0.000690
2013-03-26	-0.021920
